,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
39,0.4811402320861816,0.0021910595639498317,0.21240568161010742,0.0019737476966169743,,0.5,1,2,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8125000000000001,0.5384615384615384,0.5999999999999999,0.47058823529411764,0.7058823529411765,0.625990505055433,0.12159397234508815,387,0.92,0.8378378378378378,0.8378378378378378,0.7567567567567568,0.8648648648648649,0.8436657681940701,0.05279866087285557,52
40,0.11301374435424805,0.0010464062204299557,0.21106338500976562,0.0023248280663051716,,0.5,1,3,10,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 10}",0.6666666666666666,0.5384615384615384,0.5806451612903226,0.5294117647058824,0.6875,0.6007152732341591,0.06518444817408571,427,0.88,0.8378378378378378,0.8243243243243243,0.7837837837837838,0.8648648648648649,0.8382749326145552,0.033527415559619696,141
41,0.125044584274292,0.0013955560857781377,0.2106247901916504,0.0035652457971361647,,0.5,1,3,30,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 30}",0.8,0.5925925925925927,0.5714285714285714,0.5142857142857143,0.7058823529411765,0.637277636421445,0.1028202254262667,366,0.92,0.8513513513513513,0.8378378378378378,0.7702702702702703,0.8648648648648649,0.8490566037735849,0.04828619891665019,22
42,0.1644512176513672,0.0030279188141095936,0.21242780685424806,0.001679730308238107,,0.5,1,3,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100}",0.7741935483870968,0.5384615384615384,0.5999999999999999,0.5142857142857143,0.7058823529411765,0.6269625524258114,0.09931808818702706,385,0.9066666666666666,0.8378378378378378,0.8378378378378378,0.7702702702702703,0.8648648648648649,0.8436657681940701,0.04449769179143591,52
43,0.4829394340515137,0.0012226209755355722,0.21028561592102052,0.002186789319192078,,0.5,1,3,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 300}",0.8125000000000001,0.5384615384615384,0.5999999999999999,0.47058823529411764,0.6857142857142857,0.6219677638834924,0.11919427052895176,399,0.92,0.8378378378378378,0.8378378378378378,0.7567567567567568,0.8513513513513513,0.8409703504043127,0.05198631582489208,101
44,0.11260986328125,0.001712491629403242,0.21307191848754883,0.0023462996134365937,,0.5,1,5,10,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.7586206896551725,0.5925925925925927,0.5806451612903226,0.5142857142857143,0.6060606060606061,0.610840359075745,0.08079148251568423,420,0.9066666666666666,0.8513513513513513,0.8243243243243243,0.7702702702702703,0.8243243243243243,0.8355795148247979,0.04441266440380534,190
45,0.12630763053894042,0.0012160510175882634,0.21349315643310546,0.0024822689525703235,,0.5,1,5,30,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.8125000000000001,0.5925925925925927,0.5333333333333333,0.5555555555555555,0.6857142857142857,0.6364150586859483,0.1027590716251607,367,0.92,0.8513513513513513,0.8108108108108109,0.7837837837837838,0.8513513513513513,0.8436657681940701,0.046174196526747306,52
46,0.1639552116394043,0.0008848700947549733,0.21250324249267577,0.0022588729657082402,,0.5,1,5,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7741935483870968,0.5925925925925927,0.5999999999999999,0.5142857142857143,0.6666666666666667,0.629937585367548,0.08718207613122057,377,0.9066666666666666,0.8513513513513513,0.8378378378378378,0.7702702702702703,0.8378378378378378,0.8409703504043127,0.04353071350028895,101
47,0.4842836380004883,0.00302111830730246,0.21109824180603026,0.0016878996658153938,,0.5,1,5,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8125000000000001,0.5925925925925927,0.625,0.5142857142857143,0.6857142857142857,0.6464672556653689,0.10017922854229516,312,0.92,0.8513513513513513,0.8378378378378378,0.7702702702702703,0.8513513513513513,0.8463611859838275,0.04770216512006859,38
48,0.11316885948181152,0.0006257880063304636,0.21312494277954103,0.001169576811270805,,0.5,2,2,10,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.75,0.5384615384615384,0.5806451612903226,0.5945945945945946,0.6486486486486486,0.622813735260479,0.07304804072015104,397,0.8933333333333333,0.8378378378378378,0.8243243243243243,0.7972972972972973,0.8243243243243243,0.8355795148247979,0.0319086377586385,190
